customer_Id,DOB,Gender,city_code
269482,06-03-1978,F,3
269148,07-03-1978,M,9
269100,09-03-1978,F,7
272843,10-03-1978,M,4
270717,12-03-1978,M,10
268049,14-03-1978,F,6
274301,14-03-1978,M,5
270638,17-03-1978,F,5
273744,18-03-1978,F,8
271731,18-03-1978,M,8
273584,18-03-1978,M,10
267542,21-03-1978,M,6
274976,25-03-1978,M,7
270398,26-03-1978,M,10
267084,27-03-1978,M,1
273075,05-04-1978,M,8
270126,08-04-1978,M,5
267648,11-04-1978,F,8
274448,13-04-1978,M,10
273302,14-04-1978,F,8
275072,15-04-1978,F,1
268757,16-04-1978,F,6
266820,16-04-1978,F,5
270258,16-04-1978,M,1
271669,16-04-1978,M,2
271400,17-04-1978,F,10
270751,19-04-1978,M,3
267139,20-04-1978,M,7
271910,20-04-1978,M,6
269214,21-04-1978,F,9
272973,21-04-1978,M,9
268260,21-04-1978,F,5
269647,22-04-1978,M,6
270886,22-04-1978,M,6
269407,25-04-1978,F,1
273250,25-04-1978,F,6
267162,26-04-1978,F,2
274105,27-04-1978,M,9
271742,27-04-1978,M,5
270394,28-04-1978,F,9
268530,29-04-1978,F,1
270371,02-05-1978,M,10
274144,04-05-1978,F,7
272640,04-05-1978,F,4
269667,06-05-1978,F,8
272020,07-05-1978,M,6
267014,08-05-1978,M,2
271540,11-05-1978,F,5
269399,12-05-1978,F,6
267129,13-05-1978,M,6
272403,14-05-1978,F,4
268943,16-05-1978,M,4
272104,16-05-1978,M,4
273365,19-05-1978,M,8
272369,19-05-1978,F,6
270030,21-05-1978,M,8
270152,22-05-1978,M,7
273395,24-05-1978,M,3
273275,26-05-1978,F,4
270707,26-05-1978,F,8
267759,29-05-1978,M,7
270177,29-05-1978,F,10
272660,06-06-1978,M,3
272057,07-06-1978,M,5
273914,08-06-1978,M,10
274833,09-06-1978,M,8
273370,11-06-1978,F,5
267343,12-06-1978,M,9
274322,12-06-1978,M,6
267085,13-06-1978,M,1
268004,15-06-1978,M,5
268225,16-06-1978,M,6
266891,20-06-1978,F,6
269586,21-06-1978,M,9
271444,23-06-1978,F,6
267842,23-06-1978,F,1
273588,24-06-1978,M,5
267176,24-06-1978,F,10
270892,03-07-1978,M,6
270772,06-07-1978,M,4
269083,09-07-1978,F,7
273304,11-07-1978,F,2
268098,12-07-1978,F,5
270461,13-07-1978,F,7
275206,15-07-1978,M,7
274175,16-07-1978,M,2
275037,20-07-1978,F,9
275151,21-07-1978,F,3
267979,22-07-1978,M,3
270387,23-07-1978,F,4
268678,24-07-1978,M,1
274529,24-07-1978,M,2
269417,29-07-1978,M,7
267482,29-07-1978,M,7
267384,29-07-1978,M,4
269478,01-08-1978,M,2
273481,03-08-1978,F,3
275063,05-08-1978,F,2
274076,06-08-1978,F,4
268575,06-08-1978,F,1
268076,07-08-1978,M,8
272949,08-08-1978,M,8
274718,09-08-1978,M,6
271855,10-08-1978,M,2
274431,10-08-1978,F,10
274510,11-08-1978,F,6
269042,12-08-1978,F,3
268811,12-08-1978,F,7
269090,14-08-1978,M,7
270189,14-08-1978,F,7
268838,18-08-1978,M,7
271274,20-08-1978,M,4
269963,26-08-1978,M,2
267663,26-08-1978,M,4
270914,26-08-1978,F,10
272689,04-09-1978,F,2
271580,06-09-1978,M,7
268356,07-09-1978,M,10
270310,09-09-1978,M,10
273366,13-09-1978,F,6
270749,13-09-1978,M,10
273767,14-09-1978,M,10
272217,15-09-1978,M,10
273234,16-09-1978,M,6
267622,17-09-1978,M,2
267372,17-09-1978,M,7
267164,17-09-1978,F,7
269334,19-09-1978,M,9
268377,20-09-1978,F,9
269717,22-09-1978,M,10
274825,24-09-1978,M,3
270000,29-09-1978,F,6
270272,01-10-1978,F,10
270877,02-10-1978,M,2
271716,04-10-1978,M,9
271850,05-10-1978,F,1
269541,05-10-1978,F,8
266831,08-10-1978,M,6
273912,08-10-1978,M,8
274150,14-10-1978,M,8
272249,16-10-1978,M,3
272190,23-10-1978,F,4
268780,27-10-1978,M,8
274591,28-10-1978,M,10
271989,02-11-1978,M,3
271428,02-11-1978,F,1
269066,05-11-1978,M,6
275076,06-11-1978,M,5
271923,07-11-1978,M,3
272048,08-11-1978,F,1
269236,09-11-1978,M,1
272610,09-11-1978,F,8
270176,13-11-1978,F,9
274604,13-11-1978,M,8
273673,14-11-1978,M,10
272081,15-11-1978,F,6
275225,15-11-1978,M,1
271532,15-11-1978,F,5
272118,17-11-1978,F,10
274503,22-11-1978,M,5
268220,22-11-1978,M,10
270400,24-11-1978,F,3
270365,24-11-1978,F,3
268756,25-11-1978,M,6
267222,27-11-1978,M,8
273070,27-11-1978,F,9
268546,28-11-1978,F,7
275017,29-11-1978,M,8
273676,02-12-1978,M,1
272653,05-12-1978,F,9
269441,06-12-1978,M,2
274986,09-12-1978,M,6
274117,10-12-1978,F,5
268666,11-12-1978,M,3
268386,13-12-1978,F,6
266861,14-12-1978,M,7
272606,14-12-1978,F,9
273273,17-12-1978,M,3
270758,17-12-1978,M,3
268688,18-12-1978,M,6
268148,21-12-1978,M,5
271392,23-12-1978,M,4
274580,26-12-1978,M,5
267237,01-01-1979,M,8
267287,03-01-1979,F,10
269613,03-01-1979,M,8
269209,04-01-1979,F,1
269330,04-01-1979,M,7
270612,06-01-1979,F,1
268572,10-01-1979,F,5
272738,10-01-1979,M,4
275181,10-01-1979,F,4
270824,11-01-1979,M,9
273847,11-01-1979,M,7
274425,13-01-1979,M,8
267177,17-01-1979,F,3
274024,21-01-1979,F,5
269332,23-01-1979,M,5
275039,26-01-1979,F,10
274091,27-01-1979,F,2
270577,29-01-1979,F,2
268287,01-02-1979,M,2
275244,01-02-1979,M,8
272551,01-02-1979,F,7
272026,06-02-1979,F,7
274645,07-02-1979,M,9
272312,10-02-1979,M,3
272524,10-02-1979,F,9
272517,11-02-1979,M,8
274263,11-02-1979,M,9
267294,12-02-1979,F,8
267239,12-02-1979,M,6
269068,15-02-1979,F,6
268032,17-02-1979,F,1
274227,18-02-1979,M,6
271118,18-02-1979,M,3
274361,18-02-1979,F,2
270472,19-02-1979,F,7
275038,19-02-1979,M,2
272945,20-02-1979,M,3
273930,20-02-1979,F,10
270500,22-02-1979,F,8
270925,23-02-1979,M,6
271321,23-02-1979,F,7
271028,25-02-1979,F,6
269216,26-02-1979,M,7
271726,26-02-1979,F,2
271698,27-02-1979,M,8
272557,28-02-1979,M,8
267623,01-03-1979,F,6
266915,04-03-1979,F,5
267246,04-03-1979,F,2
272861,04-03-1979,M,5
266978,04-03-1979,M,9
274983,05-03-1979,F,1
274461,06-03-1979,M,8
273856,06-03-1979,M,2
273286,07-03-1979,F,6
269604,07-03-1979,M,3
270148,08-03-1979,M,1
272815,09-03-1979,M,4
272832,14-03-1979,M,6
270480,15-03-1979,M,5
274649,15-03-1979,F,7
266940,16-03-1979,F,8
273985,16-03-1979,F,1
274163,17-03-1979,M,6
273447,17-03-1979,M,8
271545,18-03-1979,M,1
269021,19-03-1979,F,7
274838,24-03-1979,M,10
270333,25-03-1979,F,6
273201,27-03-1979,M,3
274699,01-04-1979,F,5
273550,01-04-1979,F,5
271103,05-04-1979,F,3
271534,05-04-1979,M,4
267783,07-04-1979,M,5
269333,10-04-1979,F,5
268456,12-04-1979,F,6
269075,13-04-1979,F,8
271903,16-04-1979,F,7
272534,21-04-1979,M,3
269984,22-04-1979,M,9
268593,22-04-1979,F,4
271310,23-04-1979,M,5
266846,24-04-1979,M,2
270009,25-04-1979,M,3
268343,26-04-1979,M,2
268104,26-04-1979,F,2
267785,27-04-1979,F,7
274162,01-05-1979,F,5
274757,02-05-1979,F,7
267261,03-05-1979,F,6
271699,07-05-1979,F,9
271494,08-05-1979,M,7
268285,09-05-1979,F,1
268131,11-05-1979,M,5
271783,12-05-1979,M,5
266920,13-05-1979,F,1
271763,14-05-1979,M,7
267088,14-05-1979,F,9
271094,16-05-1979,F,1
271815,17-05-1979,F,9
271744,18-05-1979,F,10
274408,19-05-1979,F,3
267606,20-05-1979,F,3
271004,23-05-1979,M,7
270544,24-05-1979,M,6
271112,26-05-1979,M,7
269191,27-05-1979,F,8
269254,27-05-1979,F,7
274511,03-06-1979,F,8
273390,05-06-1979,M,2
270151,05-06-1979,M,10
272951,07-06-1979,M,5
270023,08-06-1979,F,2
267940,09-06-1979,M,9
269117,10-06-1979,M,9
271152,12-06-1979,M,8
275139,12-06-1979,F,8
268157,14-06-1979,F,5
272621,15-06-1979,F,9
274375,17-06-1979,M,4
274518,18-06-1979,F,10
273504,20-06-1979,F,3
267880,20-06-1979,F,5
269934,22-06-1979,M,3
267942,23-06-1979,F,6
270280,23-06-1979,F,7
269758,24-06-1979,M,3
269006,24-06-1979,M,2
268161,25-06-1979,M,4
268799,27-06-1979,M,9
272400,27-06-1979,M,4
272127,29-06-1979,M,3
267772,29-06-1979,F,8
273728,01-07-1979,M,3
273139,04-07-1979,F,5
271030,05-07-1979,M,1
274221,06-07-1979,F,4
269646,09-07-1979,M,6
272744,09-07-1979,F,7
267948,10-07-1979,F,5
275197,10-07-1979,F,8
271846,11-07-1979,M,3
270289,11-07-1979,M,10
274810,11-07-1979,M,8
271527,12-07-1979,M,9
267756,12-07-1979,F,1
272060,12-07-1979,F,8
266804,14-07-1979,M,10
267859,15-07-1979,M,5
273709,15-07-1979,M,5
272559,18-07-1979,F,1
269870,20-07-1979,M,10
269140,21-07-1979,F,9
267630,25-07-1979,M,1
273156,27-07-1979,M,4
267935,29-07-1979,F,3
269193,29-07-1979,F,6
274814,03-08-1979,F,9
269776,04-08-1979,F,3
273784,06-08-1979,M,5
268331,06-08-1979,F,9
273034,14-08-1979,M,3
272652,16-08-1979,M,1
274543,19-08-1979,F,6
269105,19-08-1979,M,6
268714,20-08-1979,M,9
269509,20-08-1979,F,4
270526,21-08-1979,F,9
273160,22-08-1979,M,8
270983,22-08-1979,M,1
270072,22-08-1979,F,7
274832,23-08-1979,F,5
272615,25-08-1979,M,8
273918,28-08-1979,M,3
268964,29-08-1979,M,6
268186,01-09-1979,F,5
272259,02-09-1979,M,7
272785,03-09-1979,M,7
273873,06-09-1979,M,2
275150,08-09-1979,M,10
268299,08-09-1979,F,8
270050,09-09-1979,F,1
267668,10-09-1979,M,5
268430,10-09-1979,F,9
273487,13-09-1979,F,2
270465,17-09-1979,F,2
269452,18-09-1979,F,2
271911,20-09-1979,F,9
271719,24-09-1979,F,1
270944,25-09-1979,M,4
273421,26-09-1979,F,9
271426,27-09-1979,M,4
270245,01-10-1979,F,1
267091,01-10-1979,M,7
268620,01-10-1979,F,9
269397,02-10-1979,M,9
272431,03-10-1979,F,3
267832,04-10-1979,M,9
273551,07-10-1979,F,8
272352,09-10-1979,F,4
272848,12-10-1979,F,9
266849,12-10-1979,M,1
270657,12-10-1979,F,8
268067,14-10-1979,M,3
274176,14-10-1979,M,8
272819,15-10-1979,F,3
274205,16-10-1979,M,2
274195,16-10-1979,F,10
269950,17-10-1979,M,2
271943,20-10-1979,F,9
269463,23-10-1979,F,3
269174,25-10-1979,F,1
268922,27-10-1979,M,7
266974,28-10-1979,F,1
268718,28-10-1979,M,6
275220,28-10-1979,F,10
271793,02-11-1979,M,2
268001,02-11-1979,F,10
267538,03-11-1979,M,4
269695,04-11-1979,M,9
274160,05-11-1979,M,7
268876,08-11-1979,F,7
269728,09-11-1979,M,8
271666,10-11-1979,M,4
267760,12-11-1979,F,9
267307,14-11-1979,F,1
274462,14-11-1979,M,5
272274,18-11-1979,F,7
269024,21-11-1979,F,8
274808,22-11-1979,F,7
268834,23-11-1979,F,7
269792,24-11-1979,F,10
271987,24-11-1979,M,2
267286,24-11-1979,M,1
274726,24-11-1979,F,3
272704,25-11-1979,F,6
271706,25-11-1979,F,3
271664,25-11-1979,M,7
269014,27-11-1979,F,3
271322,27-11-1979,F,7
270078,29-11-1979,M,4
273251,29-11-1979,M,2
271097,02-12-1979,F,7
274942,03-12-1979,M,3
268183,04-12-1979,M,9
267068,04-12-1979,M,6
273659,04-12-1979,F,4
272426,07-12-1979,F,9
271442,12-12-1979,M,5
271169,12-12-1979,M,8
273381,15-12-1979,M,4
269879,17-12-1979,M,2
273482,18-12-1979,M,2
272584,20-12-1979,M,2
270675,20-12-1979,F,2
268717,21-12-1979,F,5
269368,22-12-1979,F,9
271619,23-12-1979,M,10
270525,24-12-1979,M,5
268793,28-12-1979,M,9
270584,28-12-1979,F,9
269750,28-12-1979,F,4
272430,01-01-1980,F,6
271648,01-01-1980,F,1
270004,01-01-1980,M,7
267015,02-01-1980,M,7
270553,04-01-1980,M,4
267667,05-01-1980,M,6
269709,08-01-1980,M,7
271367,09-01-1980,F,9
272373,10-01-1980,F,5
271221,11-01-1980,M,8
272152,13-01-1980,M,8
270692,13-01-1980,M,10
268379,15-01-1980,M,9
269841,16-01-1980,F,3
273031,17-01-1980,F,8
272121,19-01-1980,F,10
269457,20-01-1980,M,1
273085,22-01-1980,M,7
267475,24-01-1980,M,3
268297,25-01-1980,F,2
270326,27-01-1980,F,7
270406,04-02-1980,F,6
272292,05-02-1980,M,4
270540,06-02-1980,F,1
266966,07-02-1980,F,3
273842,08-02-1980,F,10
270297,09-02-1980,F,6
271832,13-02-1980,F,9
267786,13-02-1980,M,8
271820,14-02-1980,M,3
272388,17-02-1980,F,8
271297,17-02-1980,M,10
271753,17-02-1980,M,6
272865,20-02-1980,F,2
269493,20-02-1980,F,4
268467,20-02-1980,M,1
271102,23-02-1980,M,3
269120,24-02-1980,M,8
268281,26-02-1980,F,3
266809,26-02-1980,F,3
273668,28-02-1980,F,9
273759,03-03-1980,M,3
274864,04-03-1980,M,7
270270,05-03-1980,M,1
273103,05-03-1980,M,2
270356,06-03-1980,M,10
268491,07-03-1980,F,2
273839,08-03-1980,M,9
269852,10-03-1980,F,7
271806,10-03-1980,F,10
268887,10-03-1980,F,7
269094,11-03-1980,M,7
273270,11-03-1980,M,9
271270,12-03-1980,M,8
267492,15-03-1980,F,9
274119,15-03-1980,M,10
273307,16-03-1980,F,6
273555,17-03-1980,M,7
271017,18-03-1980,M,4
271281,18-03-1980,F,10
269305,19-03-1980,M,8
268674,19-03-1980,F,1
274542,20-03-1980,F,6
269979,21-03-1980,M,8
273309,23-03-1980,F,6
272659,25-03-1980,M,7
271384,25-03-1980,M,9
273913,27-03-1980,M,5
271660,28-03-1980,F,4
268781,28-03-1980,M,5
269089,29-03-1980,M,3
275093,02-04-1980,F,6
274596,02-04-1980,M,2
268497,04-04-1980,F,3
269978,10-04-1980,M,8
271411,12-04-1980,F,4
275035,12-04-1980,M,9
273951,13-04-1980,M,8
267835,15-04-1980,M,2
269046,16-04-1980,M,4
274181,19-04-1980,M,5
269367,20-04-1980,M,4
266950,20-04-1980,M,6
267460,20-04-1980,F,5
274811,20-04-1980,F,1
266904,21-04-1980,F,9
275052,22-04-1980,M,8
267685,23-04-1980,M,7
272456,24-04-1980,M,10
272128,24-04-1980,F,7
273969,24-04-1980,M,9
273570,25-04-1980,M,5
274621,26-04-1980,F,3
273155,28-04-1980,F,8
271912,01-05-1980,M,10
272445,01-05-1980,F,1
271867,05-05-1980,F,8
274099,05-05-1980,F,4
269812,06-05-1980,M,4
269275,07-05-1980,M,3
271457,07-05-1980,M,8
267317,08-05-1980,M,7
269019,09-05-1980,F,5
274909,09-05-1980,F,6
275157,10-05-1980,M,3
268524,12-05-1980,F,7
271834,12-05-1980,M,9
275142,13-05-1980,M,3
268240,15-05-1980,F,1
274521,16-05-1980,M,8
269653,17-05-1980,M,7
271406,19-05-1980,F,4
268774,21-05-1980,F,2
273980,24-05-1980,M,5
272838,26-05-1980,M,9
275224,26-05-1980,M,4
275092,29-05-1980,F,9
268268,29-05-1980,F,9
268028,03-06-1980,M,7
271907,05-06-1980,F,1
272954,05-06-1980,F,3
272986,06-06-1980,F,10
271266,07-06-1980,F,4
267652,08-06-1980,F,6
268149,10-06-1980,M,3
271256,12-06-1980,M,9
274422,12-06-1980,F,3
269424,15-06-1980,F,10
273821,19-06-1980,F,10
270628,19-06-1980,M,2
274389,19-06-1980,M,9
274685,20-06-1980,M,2
275170,20-06-1980,F,3
274964,20-06-1980,F,8
269386,21-06-1980,M,5
269363,22-06-1980,F,1
268138,23-06-1980,M,3
274654,23-06-1980,F,2
272494,26-06-1980,M,7
269101,27-06-1980,M,7
271618,28-06-1980,M,9
270710,28-06-1980,F,6
273905,29-06-1980,F,5
267012,29-06-1980,M,2
267090,01-07-1980,F,6
274259,03-07-1980,M,9
271797,03-07-1980,F,2
270994,05-07-1980,M,6
273452,07-07-1980,F,9
274112,07-07-1980,M,9
269327,07-07-1980,F,9
268146,10-07-1980,M,4
270375,11-07-1980,M,5
270905,11-07-1980,F,5
273780,13-07-1980,M,2
269377,13-07-1980,M,7
272437,13-07-1980,M,6
268304,15-07-1980,F,10
268291,16-07-1980,F,6
273195,17-07-1980,F,7
268934,18-07-1980,F,7
272695,20-07-1980,M,1
274381,21-07-1980,M,8
267358,22-07-1980,M,2
271663,23-07-1980,F,7
273768,23-07-1980,F,9
267906,24-07-1980,M,10
274625,28-07-1980,M,1
273214,01-08-1980,M,3
273867,05-08-1980,M,1
270298,08-08-1980,F,7
269372,12-08-1980,M,6
272354,14-08-1980,M,10
274583,15-08-1980,F,5
271337,17-08-1980,M,1
274404,17-08-1980,M,2
273603,18-08-1980,F,9
269597,18-08-1980,M,1
271844,19-08-1980,F,8
269069,20-08-1980,F,9
274399,21-08-1980,F,7
271202,22-08-1980,M,5
267691,22-08-1980,F,7
270954,24-08-1980,M,4
267574,27-08-1980,M,9
273404,27-08-1980,F,9
273296,27-08-1980,F,2
269421,01-09-1980,F,8
274641,02-09-1980,M,4
274023,04-09-1980,M,10
273140,13-09-1980,F,2
273311,15-09-1980,F,9
274638,15-09-1980,F,7
272424,15-09-1980,F,2
269571,15-09-1980,F,6
275057,17-09-1980,M,7
274258,22-09-1980,F,8
272471,23-09-1980,M,8
270978,24-09-1980,M,2
272921,25-09-1980,M,3
270453,29-09-1980,M,5
274277,01-10-1980,F,1
271315,02-10-1980,M,10
270961,07-10-1980,M,9
275047,07-10-1980,M,4
273179,09-10-1980,F,1
273116,13-10-1980,M,5
268143,14-10-1980,M,8
267083,15-10-1980,F,3
267960,16-10-1980,F,10
267918,17-10-1980,M,6
269645,19-10-1980,F,5
267364,21-10-1980,M,8
268162,22-10-1980,M,9
272598,26-10-1980,F,7
273437,26-10-1980,M,10
273414,26-10-1980,M,3
272077,28-10-1980,M,5
266817,28-10-1980,F,5
267251,29-10-1980,F,1
269857,01-11-1980,M,10
271039,04-11-1980,M,3
274792,06-11-1980,F,6
268858,14-11-1980,F,1
271705,15-11-1980,M,10
269267,16-11-1980,M,7
268170,16-11-1980,M,5
269767,19-11-1980,F,2
266867,24-11-1980,F,9
270807,25-11-1980,M,9
267505,26-11-1980,F,2
273897,27-11-1980,M,7
274722,27-11-1980,M,7
269518,28-11-1980,M,2
269390,28-11-1980,M,3
273032,02-12-1980,M,5
270039,03-12-1980,M,3
271824,03-12-1980,M,5
268600,04-12-1980,M,4
270061,04-12-1980,M,4
271381,04-12-1980,M,6
271948,06-12-1980,F,5
273574,07-12-1980,F,1
272317,08-12-1980,M,10
273485,09-12-1980,M,9
269394,09-12-1980,M,4
270801,11-12-1980,F,9
269501,12-12-1980,M,2
270403,12-12-1980,M,5
267930,12-12-1980,M,7
269864,14-12-1980,M,5
271461,16-12-1980,M,5
270055,16-12-1980,M,4
271120,18-12-1980,F,10
267285,19-12-1980,M,10
270282,20-12-1980,F,3
268211,20-12-1980,F,9
272665,22-12-1980,M,3
269460,27-12-1980,M,9
269355,28-12-1980,F,10
275188,29-12-1980,F,4
270362,01-01-1981,M,6
269316,02-01-1981,M,8
274902,07-01-1981,M,1
275245,07-01-1981,M,10
270815,09-01-1981,F,9
269072,09-01-1981,M,7
274925,10-01-1981,M,2
272928,12-01-1981,M,7
270029,14-01-1981,M,7
270834,17-01-1981,F,1
268903,17-01-1981,F,7
273373,17-01-1981,F,2
267061,19-01-1981,M,1
273962,20-01-1981,M,5
269980,23-01-1981,M,3
273771,24-01-1981,M,2
273727,24-01-1981,F,7
274798,25-01-1981,M,9
273293,25-01-1981,F,8
274370,28-01-1981,M,2
274737,01-02-1981,F,6
267644,02-02-1981,F,7
269269,04-02-1981,M,1
268776,07-02-1981,F,5
267806,07-02-1981,F,2
274071,12-02-1981,M,5
269831,13-02-1981,F,1
275069,14-02-1981,F,3
273952,16-02-1981,M,9
272267,19-02-1981,F,4
270597,21-02-1981,M,2
274700,23-02-1981,F,9
269642,26-02-1981,F,6
269385,03-03-1981,M,2
273522,08-03-1981,M,2
274323,12-03-1981,F,9
273901,14-03-1981,F,10
275202,14-03-1981,F,9
271162,15-03-1981,M,9
272093,16-03-1981,F,8
271317,18-03-1981,M,6
273915,23-03-1981,F,1
269395,27-03-1981,F,1
272533,28-03-1981,F,5
274959,28-03-1981,M,1
274278,29-03-1981,M,4
267934,03-04-1981,M,10
270663,04-04-1981,M,10
272540,04-04-1981,M,4
269971,04-04-1981,F,5
269526,08-04-1981,F,7
272427,09-04-1981,F,1
272549,10-04-1981,M,6
270543,13-04-1981,F,5
269689,14-04-1981,M,10
274904,14-04-1981,M,3
269886,17-04-1981,M,7
273461,17-04-1981,F,6
267943,17-04-1981,F,7
269429,17-04-1981,M,3
271181,18-04-1981,M,8
269168,19-04-1981,F,3
270563,20-04-1981,M,4
269220,28-04-1981,M,1
269151,29-04-1981,F,2
271611,01-05-1981,F,1
272780,04-05-1981,M,10
274338,07-05-1981,F,10
271435,07-05-1981,F,1
268540,07-05-1981,M,9
267161,08-05-1981,M,9
270796,10-05-1981,M,6
270419,12-05-1981,F,2
268237,12-05-1981,F,7
267636,13-05-1981,M,9
274679,14-05-1981,F,10
272342,14-05-1981,F,6
269171,17-05-1981,F,9
273707,18-05-1981,F,1
274533,19-05-1981,M,4
268983,21-05-1981,M,3
274415,22-05-1981,M,1
269866,23-05-1981,F,9
267279,24-05-1981,M,9
269772,25-05-1981,F,9
269802,26-05-1981,M,1
270094,27-05-1981,M,5
273667,29-05-1981,M,9
267748,29-05-1981,M,1
274886,02-06-1981,F,9
269491,03-06-1981,F,8
266943,05-06-1981,F,9
268370,05-06-1981,F,7
273314,06-06-1981,F,7
272350,07-06-1981,M,8
271682,08-06-1981,F,2
271509,08-06-1981,M,3
271839,08-06-1981,F,2
268684,08-06-1981,F,9
267125,11-06-1981,F,4
268243,16-06-1981,F,10
273790,20-06-1981,F,9
273285,22-06-1981,M,1
271075,22-06-1981,F,9
274716,23-06-1981,F,7
272849,23-06-1981,F,7
273439,24-06-1981,F,4
270320,25-06-1981,F,7
268568,29-06-1981,F,2
269320,29-06-1981,F,3
273384,03-07-1981,M,9
273857,05-07-1981,F,6
271371,05-07-1981,M,5
272759,05-07-1981,F,1
267325,05-07-1981,M,1
274319,07-07-1981,F,4
268532,07-07-1981,M,4
267894,08-07-1981,F,8
267604,09-07-1981,F,2
271733,12-07-1981,M,9
268429,13-07-1981,F,2
268734,13-07-1981,M,4
273579,13-07-1981,F,6
270330,13-07-1981,M,3
274651,19-07-1981,F,9
270547,19-07-1981,M,5
274767,20-07-1981,M,8
271601,20-07-1981,M,5
269329,21-07-1981,M,4
267298,24-07-1981,F,6
270930,26-07-1981,M,3
272044,27-07-1981,F,2
275205,28-07-1981,F,10
270809,01-08-1981,M,4
273535,02-08-1981,F,6
272817,02-08-1981,M,6
269949,04-08-1981,M,2
267682,05-08-1981,F,5
271184,07-08-1981,F,4
267632,07-08-1981,M,8
274292,07-08-1981,F,2
268394,09-08-1981,M,1
268488,09-08-1981,F,7
270756,10-08-1981,F,1
270370,13-08-1981,F,10
270511,13-08-1981,M,6
269073,14-08-1981,M,10
267347,15-08-1981,M,10
266810,16-08-1981,F,3
275107,16-08-1981,F,1
274094,18-08-1981,M,1
272297,20-08-1981,M,1
267671,23-08-1981,F,8
272892,25-08-1981,F,10
272688,25-08-1981,F,6
272723,26-08-1981,F,1
274789,01-09-1981,M,3
274956,02-09-1981,M,10
269799,04-09-1981,M,10
275077,04-09-1981,F,6
271893,06-09-1981,M,4
267775,08-09-1981,M,10
272433,09-09-1981,F,8
271613,12-09-1981,F,1
267660,14-09-1981,M,3
271077,15-09-1981,M,7
267017,17-09-1981,F,10
267690,17-09-1981,M,5
274475,18-09-1981,F,10
274930,21-09-1981,M,3
267329,22-09-1981,F,4
272963,22-09-1981,M,1
274380,23-09-1981,F,3
271665,25-09-1981,M,6
270351,26-09-1981,M,5
273992,29-09-1981,M,8
270811,01-10-1981,F,6
274328,01-10-1981,F,6
273020,02-10-1981,M,5
270856,02-10-1981,M,7
266818,08-10-1981,F,2
267236,08-10-1981,M,8
270459,08-10-1981,M,6
270296,09-10-1981,F,3
272667,09-10-1981,M,7
272649,12-10-1981,F,6
270670,12-10-1981,M,7
272047,13-10-1981,F,9
271232,23-10-1981,M,3
270585,23-10-1981,M,4
268461,25-10-1981,F,6
267801,27-10-1981,F,5
269630,02-11-1981,M,7
270102,03-11-1981,M,7
274565,04-11-1981,F,9
268510,04-11-1981,M,7
275012,06-11-1981,F,4
268863,08-11-1981,F,3
269427,08-11-1981,F,3
274420,08-11-1981,M,10
270146,09-11-1981,M,8
269260,12-11-1981,F,5
271464,13-11-1981,F,4
274640,14-11-1981,M,8
268892,14-11-1981,F,2
274390,17-11-1981,M,4
269481,17-11-1981,M,1
268383,17-11-1981,M,9
267426,18-11-1981,M,1
271432,20-11-1981,M,5
274022,22-11-1981,M,1
272633,23-11-1981,F,3
267577,24-11-1981,M,7
272473,25-11-1981,M,7
269580,26-11-1981,F,9
267215,29-11-1981,F,10
273369,01-12-1981,M,4
274655,03-12-1981,M,9
270520,05-12-1981,F,9
267302,07-12-1981,M,9
268087,07-12-1981,F,5
267030,08-12-1981,F,9
274952,10-12-1981,F,2
268960,10-12-1981,M,4
269445,11-12-1981,M,7
269256,13-12-1981,F,6
269966,13-12-1981,M,1
273310,13-12-1981,F,2
270693,14-12-1981,F,1
271239,14-12-1981,M,5
273931,16-12-1981,M,4
269233,20-12-1981,M,9
267768,20-12-1981,M,3
269538,20-12-1981,F,6
272411,26-12-1981,M,9
270592,01-01-1982,F,6
271656,03-01-1982,M,6
271697,03-01-1982,F,4
270033,04-01-1982,M,3
274017,04-01-1982,F,10
268371,05-01-1982,M,1
267145,07-01-1982,F,6
274083,09-01-1982,M,9
269402,12-01-1982,M,3
271961,15-01-1982,M,1
273544,21-01-1982,F,1
273256,21-01-1982,F,6
270740,24-01-1982,F,9
268562,24-01-1982,F,2
271175,24-01-1982,F,8
270655,27-01-1982,M,3
266882,27-01-1982,M,9
270382,29-01-1982,F,9
267560,03-02-1982,M,2
270561,03-02-1982,F,10
272685,04-02-1982,F,7
274919,05-02-1982,M,1
267774,08-02-1982,M,4
274644,12-02-1982,M,8
268651,16-02-1982,M,1
271336,17-02-1982,M,5
271330,20-02-1982,M,1
272457,22-02-1982,F,9
272229,26-02-1982,F,3
270571,26-02-1982,F,1
269045,26-02-1982,M,5
269318,26-02-1982,M,4
270116,03-03-1982,M,10
269303,03-03-1982,F,2
268478,06-03-1982,M,6
270349,07-03-1982,M,2
267706,09-03-1982,M,3
271294,11-03-1982,F,2
273764,13-03-1982,M,8
269916,15-03-1982,F,9
270225,16-03-1982,F,7
273193,17-03-1982,F,10
272914,18-03-1982,M,1
270325,19-03-1982,F,3
269190,21-03-1982,F,3
275094,23-03-1982,M,10
268521,23-03-1982,F,9
271054,23-03-1982,F,2
269242,23-03-1982,F,1
270940,23-03-1982,M,3
269480,26-03-1982,F,8
273598,27-03-1982,M,9
271482,27-03-1982,M,5
271823,28-03-1982,M,10
272766,29-03-1982,M,1
268930,29-03-1982,F,4
